0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-61.27,26.5,-34.64,-86.63,35.02,-12.92,-86.03,41.78,-1.47,-68.32,48.19,8.11,-24.96,17.48,5.93
-61.24,26.65,-34.51,-86.39,35.23,-12.86,-85.86,41.91,-1.48,-68.24,48.22,8.09,-24.97,17.51,5.9
-61.23,26.7,-34.44,-86.23,35.4,-12.79,-85.66,42.09,-1.5,-68.12,48.27,8.05,-24.98,17.56,5.87
-61.21,26.74,-34.38,-86.05,35.57,-12.71,-85.43,42.27,-1.51,-67.98,48.32,8.01,-24.98,17.61,5.85
-61.22,26.73,-34.34,-85.95,35.68,-12.63,-85.32,42.37,-1.52,-67.93,48.35,7.98,-24.98,17.64,5.84
-61.22,26.69,-34.3,-85.84,35.78,-12.55,-85.2,42.46,-1.53,-67.87,48.38,7.95,-24.98,17.68,5.83
-61.23,26.64,-34.27,-85.74,35.88,-12.46,-85.09,42.55,-1.55,-67.81,48.4,7.93,-24.98,17.72,5.83
-61.24,26.6,-34.23,-85.7,35.92,-12.39,-85.01,42.62,-1.55,-67.74,48.43,7.9,-24.99,17.73,5.83
-61.25,26.55,-34.2,-85.67,35.94,-12.32,-84.92,42.68,-1.55,-67.67,48.45,7.87,-24.99,17.74,5.83
-61.26,26.53,-34.17,-85.7,35.91,-12.27,-84.88,42.72,-1.55,-67.62,48.47,7.85,-25.01,17.76,5.82
-61.26,26.5,-34.14,-85.75,35.86,-12.23,-84.84,42.74,-1.55,-67.56,48.49,7.83,-25.03,17.77,5.82
-61.26,26.48,-34.12,-85.8,35.8,-12.19,-84.81,42.76,-1.54,-67.51,48.5,7.81,-25.05,17.78,5.81
-61.25,26.43,-34.16,-85.92,35.68,-12.16,-84.9,42.7,-1.53,-67.53,48.49,7.8,-25.07,17.77,5.82
-61.24,26.39,-34.2,-86.04,35.55,-12.13,-85.0,42.62,-1.51,-67.55,48.48,7.8,-25.1,17.75,5.83
-61.24,26.31,-34.26,-86.19,35.41,-12.09,-85.1,42.55,-1.49,-67.61,48.46,7.81,-25.12,17.74,5.84
-61.23,26.22,-34.32,-86.35,35.25,-12.06,-85.21,42.47,-1.47,-67.67,48.44,7.82,-25.13,17.73,5.86
-61.15,26.12,-34.35,-86.43,35.04,-12.01,-85.2,42.35,-1.44,-67.63,48.37,7.83,-25.1,17.69,5.86
-61.15,26.03,-34.42,-86.61,34.85,-11.98,-85.3,42.28,-1.41,-67.68,48.36,7.84,-25.1,17.67,5.88
-61.14,25.95,-34.49,-86.8,34.66,-11.95,-85.4,42.2,-1.39,-67.72,48.35,7.86,-25.1,17.65,5.89
-61.0,25.83,-34.45,-86.77,34.4,-11.89,-85.31,42.03,-1.35,-67.6,48.24,7.86,-25.02,17.61,5.87
-61.01,25.77,-34.48,-86.95,34.21,-11.87,-85.41,41.95,-1.31,-67.62,48.24,7.89,-25.0,17.61,5.87
-60.77,25.63,-34.42,-86.78,33.9,-11.79,-85.17,41.73,-1.26,-67.34,48.07,7.86,-24.87,17.57,5.831
-60.76,25.58,-34.49,-86.95,33.72,-11.75,-85.25,41.66,-1.21,-67.31,48.09,7.87,-24.84,17.61,5.811
-60.75,25.53,-34.57,-87.11,33.53,-11.72,-85.33,41.6,-1.16,-67.27,48.11,7.88,-24.8,17.65,5.781
-60.58,25.39,-34.6,-87.0,33.31,-11.64,-85.18,41.43,-1.12,-67.04,48.0,7.86,-24.71,17.64,5.751
-60.56,25.31,-34.72,-87.12,33.17,-11.6,-85.24,41.38,-1.07,-66.99,48.02,7.86,-24.68,17.69,5.731
-60.38,25.1,-34.79,-86.97,32.97,-11.51,-85.05,41.23,-1.03,-66.75,47.91,7.83,-24.59,17.65,5.711
-60.36,24.94,-34.97,-87.05,32.86,-11.45,-85.08,41.2,-0.99,-66.68,47.93,7.83,-24.57,17.66,5.701
-60.14,24.64,-35.06,-86.82,32.65,-11.36,-84.81,41.04,-0.95,-66.38,47.79,7.79,-24.47,17.59,5.691
-60.13,24.42,-35.27,-86.89,32.55,-11.31,-84.82,41.02,-0.92,-66.31,47.81,7.77,-24.46,17.57,5.701
-60.11,24.18,-35.5,-86.96,32.46,-11.25,-84.83,41.01,-0.89,-66.23,47.83,7.76,-24.45,17.55,5.701
-59.93,23.77,-35.64,-86.77,32.26,-11.15,-84.55,40.9,-0.85,-65.9,47.73,7.71,-24.35,17.45,5.701
-59.93,23.42,-35.9,-86.84,32.16,-11.09,-84.53,40.92,-0.82,-65.76,47.78,7.68,-24.32,17.4,5.711
-59.75,22.99,-36.02,-86.66,31.94,-11.01,-84.21,40.82,-0.79,-65.4,47.68,7.63,-24.21,17.29,5.691
-59.76,22.62,-36.26,-86.76,31.82,-10.96,-84.16,40.87,-0.76,-65.25,47.74,7.61,-24.17,17.23,5.701
-59.54,22.26,-36.33,-86.52,31.65,-10.88,-83.87,40.73,-0.73,-64.95,47.6,7.57,-24.07,17.1,5.681
-59.53,21.98,-36.52,-86.57,31.59,-10.83,-83.87,40.73,-0.71,-64.88,47.62,7.57,-24.06,17.03,5.691
-59.52,21.71,-36.71,-86.62,31.54,-10.78,-83.87,40.73,-0.68,-64.82,47.65,7.56,-24.04,16.95,5.711
-59.18,21.35,-36.68,-86.2,31.32,-10.69,-83.42,40.51,-0.66,-64.4,47.41,7.51,-23.91,16.78,5.681
-59.16,21.12,-36.84,-86.24,31.29,-10.66,-83.42,40.51,-0.65,-64.34,47.43,7.51,-23.9,16.69,5.691
-58.87,20.85,-36.79,-85.88,31.09,-10.58,-83.09,40.28,-0.63,-64.06,47.2,7.48,-23.81,16.55,5.681
-58.85,20.69,-36.9,-85.93,31.05,-10.56,-83.15,40.23,-0.62,-64.08,47.19,7.49,-23.83,16.48,5.711
-58.68,20.51,-36.9,-85.77,30.9,-10.52,-82.96,40.11,-0.6,-63.88,47.08,7.46,-23.8,16.33,5.721
-58.66,20.39,-36.99,-85.82,30.84,-10.51,-82.98,40.09,-0.58,-63.85,47.08,7.46,-23.83,16.22,5.751
-58.63,20.29,-37.07,-85.88,30.78,-10.49,-83.0,40.07,-0.56,-63.81,47.08,7.46,-23.86,16.11,5.781
-58.51,20.16,-37.07,-85.77,30.66,-10.47,-82.86,39.99,-0.55,-63.65,47.0,7.44,-23.85,15.94,5.811
-58.5,20.07,-37.13,-85.82,30.61,-10.46,-82.86,39.98,-0.54,-63.61,47.0,7.43,-23.9,15.8,5.861
-58.42,19.88,-37.16,-85.76,30.52,-10.43,-82.72,39.97,-0.53,-63.42,46.98,7.4,-23.9,15.62,5.901
-58.42,19.72,-37.23,-85.81,30.47,-10.42,-82.66,40.02,-0.52,-63.3,47.0,7.37,-23.94,15.46,5.961
-58.42,19.56,-37.3,-85.85,30.42,-10.41,-82.6,40.06,-0.51,-63.18,47.03,7.34,-23.98,15.27,6.021
-58.43,19.4,-37.38,-85.94,30.35,-10.41,-82.62,40.08,-0.5,-63.12,47.06,7.33,-24.03,15.15,6.081
-58.43,19.25,-37.46,-86.01,30.27,-10.4,-82.62,40.08,-0.49,-63.04,47.08,7.32,-24.07,15.01,6.131
-58.36,19.04,-37.46,-85.95,30.16,-10.38,-82.5,40.03,-0.48,-62.9,47.03,7.29,-24.08,14.87,6.181
-58.38,18.86,-37.51,-86.0,30.09,-10.37,-82.49,40.04,-0.48,-62.83,47.04,7.27,-24.12,14.75,6.231
-58.4,18.68,-37.55,-86.06,30.02,-10.36,-82.48,40.04,-0.48,-62.77,47.04,7.25,-24.17,14.64,6.291
-58.4,18.47,-37.53,-86.04,29.94,-10.35,-82.39,40.03,-0.48,-62.68,47.02,7.24,-24.18,14.53,6.331
-58.44,18.28,-37.53,-86.08,29.88,-10.34,-82.36,40.05,-0.48,-62.64,47.02,7.24,-24.22,14.43,6.371
-58.3,18.02,-37.44,-85.82,29.79,-10.29,-82.05,39.98,-0.48,-62.41,46.89,7.21,-24.18,14.35,6.381
-58.34,17.82,-37.46,-85.81,29.81,-10.27,-81.98,40.04,-0.47,-62.38,46.89,7.2,-24.21,14.32,6.401
-58.39,17.62,-37.47,-85.8,29.83,-10.24,-81.91,40.09,-0.47,-62.34,46.9,7.19,-24.24,14.29,6.431
-58.28,17.4,-37.4,-85.6,29.76,-10.18,-81.62,40.07,-0.46,-62.16,46.8,7.18,-24.18,14.26,6.411
-58.31,17.23,-37.42,-85.6,29.77,-10.15,-81.52,40.15,-0.44,-62.13,46.81,7.18,-24.16,14.28,6.411
-58.13,17.03,-37.27,-85.21,29.73,-10.07,-81.09,40.09,-0.43,-61.82,46.66,7.15,-24.05,14.23,6.371
-58.17,16.89,-37.26,-85.15,29.82,-10.02,-80.97,40.18,-0.41,-61.74,46.68,7.14,-24.03,14.24,6.351
-58.0,16.7,-37.13,-84.79,29.79,-9.92,-80.62,40.1,-0.38,-61.51,46.53,7.13,-23.93,14.2,6.321
-58.03,16.56,-37.13,-84.73,29.87,-9.86,-80.54,40.15,-0.36,-61.51,46.54,7.15,-23.91,14.21,6.311
-58.06,16.43,-37.13,-84.67,29.96,-9.79,-80.48,40.21,-0.33,-61.51,46.55,7.16,-23.89,14.23,6.301
-57.87,16.29,-36.98,-84.26,29.95,-9.66,-80.15,40.08,-0.31,-61.34,46.35,7.16,-23.81,14.2,6.291
-57.9,16.21,-36.96,-84.17,30.07,-9.58,-80.13,40.09,-0.29,-61.41,46.33,7.19,-23.82,14.23,6.301
-57.72,16.11,-36.83,-83.74,30.13,-9.46,-79.9,39.92,-0.28,-61.37,46.13,7.2,-23.76,14.24,6.291
-57.74,16.08,-36.83,-83.6,30.31,-9.38,-79.96,39.88,-0.28,-61.56,46.07,7.25,-23.79,14.31,6.311
-57.75,16.06,-36.82,-83.45,30.49,-9.3,-80.04,39.83,-0.28,-61.76,46.01,7.3,-23.82,14.38,6.331
-57.6,16.0,-36.72,-83.13,30.51,-9.2,-79.84,39.68,-0.27,-61.75,45.83,7.32,-23.78,14.4,6.331
-57.61,16.0,-36.73,-83.05,30.61,-9.12,-79.89,39.65,-0.26,-61.94,45.78,7.37,-23.81,14.46,6.351
-57.54,15.97,-36.65,-82.83,30.65,-9.04,-79.75,39.59,-0.25,-61.98,45.66,7.4,-23.79,14.51,6.351
-57.57,15.97,-36.63,-82.74,30.75,-8.97,-79.75,39.6,-0.23,-62.13,45.61,7.45,-23.81,14.59,6.351
-57.49,15.93,-36.52,-82.51,30.76,-8.87,-79.56,39.53,-0.21,-62.09,45.5,7.48,-23.78,14.61,6.341
-57.54,15.93,-36.47,-82.45,30.83,-8.8,-79.54,39.55,-0.18,-62.18,45.47,7.52,-23.8,14.66,6.341
-57.48,15.89,-36.29,-81.78,31.29,-8.68,-79.16,39.6,-0.17,-62.04,45.36,7.52,-23.75,14.68,6.301
-57.55,15.9,-36.19,-80.85,32.3,-8.55,-78.94,39.77,-0.16,-62.04,45.36,7.53,-23.76,14.73,6.281
-57.64,15.91,-36.07,-79.82,33.36,-8.43,-78.69,39.95,-0.15,-62.02,45.37,7.54,-23.77,14.78,6.261
-57.6,15.96,-35.8,-77.42,35.24,-8.27,-78.14,40.12,-0.18,-61.77,45.28,7.5,-23.73,14.75,6.221
-38.79,17.89,-60.35,-98.91,7.05,-15.41,-102.83,10.93,9.9,-95.12,11.76,24.17,-76.52,19.25,37.211
-38.88,17.91,-60.48,-99.12,7.01,-15.44,-103.03,11.0,9.91,-95.31,11.85,24.2,-76.67,19.33,37.261
-38.88,17.9,-60.48,-99.13,6.96,-15.43,-103.03,11.05,9.91,-95.3,11.92,24.18,-76.67,19.37,37.241
-38.89,17.88,-60.48,-99.13,6.9,-15.42,-103.02,11.1,9.9,-95.3,12.0,24.16,-76.67,19.41,37.211
-38.95,17.86,-60.59,-99.28,6.91,-15.42,-103.15,11.25,9.9,-95.43,12.12,24.17,-76.79,19.48,37.251
-38.95,17.81,-60.6,-99.29,6.92,-15.4,-103.13,11.4,9.88,-95.42,12.22,24.15,-76.79,19.52,37.221
-38.99,17.74,-60.66,-99.36,6.96,-15.39,-103.18,11.54,9.88,-95.48,12.32,24.15,-76.84,19.56,37.251
-39.01,17.65,-60.68,-99.36,7.0,-15.37,-103.16,11.68,9.86,-95.47,12.42,24.13,-76.83,19.59,37.241
-39.02,17.55,-60.7,-99.35,7.05,-15.35,-103.13,11.82,9.84,-95.45,12.52,24.12,-76.82,19.63,37.241
-39.07,17.49,-60.76,-99.44,7.09,-15.35,-103.21,11.93,9.84,-95.53,12.58,24.12,-76.88,19.63,37.291
-39.09,17.41,-60.77,-99.44,7.13,-15.32,-103.19,12.03,9.83,-95.53,12.64,24.11,-76.88,19.62,37.321
-39.14,17.41,-60.81,-99.5,7.16,-15.31,-103.24,12.1,9.84,-95.59,12.64,24.13,-76.93,19.58,37.371
-39.17,17.41,-60.8,-99.5,7.19,-15.29,-103.23,12.15,9.84,-95.59,12.63,24.13,-76.93,19.51,37.401
-39.21,17.49,-60.81,-99.56,7.22,-15.28,-103.28,12.2,9.85,-95.65,12.64,24.15,-76.98,19.48,37.461
-39.22,17.57,-60.79,-99.56,7.25,-15.26,-103.27,12.24,9.86,-95.65,12.62,24.16,-76.98,19.42,37.501
-39.23,17.67,-60.76,-99.56,7.28,-15.24,-103.26,12.27,9.86,-95.65,12.61,24.17,-76.98,19.37,37.531
-39.25,17.72,-60.78,-99.61,7.29,-15.21,-103.3,12.33,9.88,-95.69,12.62,24.19,-77.01,19.31,37.591
-39.25,17.77,-60.77,-99.61,7.29,-15.18,-103.29,12.38,9.89,-95.69,12.62,24.19,-77.01,19.24,37.631
-39.23,17.83,-60.79,-99.64,7.28,-15.16,-103.31,12.44,9.9,-95.71,12.64,24.21,-77.03,19.21,37.691
-39.21,17.89,-60.79,-99.65,7.26,-15.12,-103.29,12.5,9.91,-95.71,12.67,24.22,-77.02,19.18,37.731
-39.17,17.95,-60.79,-99.65,7.24,-15.09,-103.28,12.55,9.92,-95.7,12.69,24.23,-77.01,19.14,37.771
-39.16,18.0,-60.8,-99.68,7.22,-15.07,-103.3,12.58,9.93,-95.73,12.68,24.24,-77.03,19.08,37.831
-39.14,18.05,-60.79,-99.68,7.19,-15.04,-103.3,12.59,9.93,-95.73,12.66,24.25,-77.02,19.01,37.871
-39.14,18.21,-60.77,-99.71,7.16,-15.01,-103.32,12.56,9.93,-95.76,12.6,24.25,-77.05,18.94,37.911
-39.13,18.36,-60.73,-99.71,7.11,-14.99,-103.33,12.52,9.93,-95.77,12.54,24.25,-77.06,18.86,37.931
-39.12,18.49,-60.71,-99.73,7.09,-14.98,-103.37,12.45,9.92,-95.81,12.44,24.24,-77.1,18.77,37.941
-39.11,18.61,-60.68,-99.73,7.06,-14.96,-103.39,12.37,9.91,-95.83,12.34,24.23,-77.13,18.66,37.951
-39.1,18.74,-60.65,-99.73,7.04,-14.95,-103.41,12.27,9.9,-95.86,12.23,24.22,-77.17,18.56,37.951
-39.08,18.84,-60.63,-99.75,6.99,-14.94,-103.45,12.17,9.86,-95.91,12.08,24.17,-77.24,18.4,37.921
-39.05,18.95,-60.61,-99.75,6.93,-14.92,-103.48,12.06,9.82,-95.95,11.92,24.12,-77.32,18.23,37.881
-39.05,18.98,-60.61,-99.77,6.88,-14.91,-103.53,11.92,9.77,-96.02,11.73,24.05,-77.43,18.02,37.811
-39.05,19.01,-60.6,-99.77,6.81,-14.89,-103.58,11.78,9.71,-96.08,11.52,23.96,-77.53,17.8,37.741
-39.05,19.02,-60.59,-99.78,6.75,-14.87,-103.62,11.62,9.65,-96.14,11.3,23.87,-77.64,17.57,37.661
-39.07,18.95,-60.6,-99.78,6.72,-14.86,-103.67,11.48,9.58,-96.22,11.1,23.76,-77.78,17.33,37.551
-39.11,18.89,-60.6,-99.78,6.8,-14.86,-103.72,11.36,9.5,-96.28,10.94,23.65,-77.88,17.18,37.441
-39.16,18.81,-60.6,-99.78,6.91,-14.87,-103.75,11.24,9.43,-96.34,10.79,23.53,-77.98,17.02,37.331
-39.22,18.73,-60.6,-99.77,7.04,-14.88,-103.79,11.12,9.35,-96.39,10.65,23.42,-78.08,16.88,37.211
-39.35,18.82,-60.52,-99.76,7.22,-14.9,-103.83,11.03,9.28,-96.43,10.59,23.32,-78.16,16.83,37.101
-39.49,18.93,-60.43,-99.74,7.42,-14.92,-103.86,10.94,9.22,-96.47,10.56,23.22,-78.23,16.81,36.981
-39.65,19.06,-60.32,-99.72,7.65,-14.94,-103.88,10.85,9.15,-96.5,10.53,23.11,-78.29,16.81,36.861
-40.0,19.49,-60.05,-99.7,7.87,-14.99,-103.91,10.79,9.11,-96.51,10.56,23.05,-78.32,16.87,36.761
-41.16,20.84,-58.98,-99.57,8.19,-15.0,-103.8,10.83,9.06,-96.4,10.74,22.96,-78.25,17.05,36.611
-42.84,22.97,-57.32,-99.53,8.54,-15.02,-103.79,10.9,9.03,-96.38,10.98,22.9,-78.24,17.3,36.5
-44.43,25.06,-55.48,-99.49,8.91,-15.04,-103.77,11.01,9.0,-96.35,11.25,22.83,-78.22,17.57,36.38
-46.44,27.82,-52.51,-99.23,9.66,-14.98,-103.53,11.38,8.95,-96.12,11.86,22.67,-78.0,18.18,36.13
-48.05,30.03,-49.85,-99.04,10.89,-14.93,-103.39,12.0,8.9,-95.99,12.69,22.5,-77.84,19.1,35.85
-49.3,31.75,-47.46,-98.79,12.24,-14.85,-103.22,12.7,8.85,-95.83,13.56,22.32,-77.64,20.08,35.55
-50.1,32.95,-45.21,-98.36,13.16,-14.74,-102.65,13.97,8.76,-95.4,14.63,22.07,-77.27,20.94,35.23
-50.8,34.0,-43.23,-98.14,14.0,-14.66,-102.24,15.23,8.68,-95.11,15.7,21.86,-77.03,21.79,35.0
-50.93,34.21,-42.37,-97.74,14.62,-14.54,-101.6,16.33,8.6,-94.62,16.66,21.66,-76.67,22.4,34.77
-51.14,34.49,-41.63,-97.52,15.26,-14.44,-101.17,17.34,8.54,-94.31,17.59,21.51,-76.44,23.04,34.62
-51.02,34.35,-41.63,-97.24,15.54,-14.33,-100.73,17.91,8.54,-93.89,18.24,21.41,-76.15,23.39,34.5
-50.99,34.26,-41.71,-97.15,15.78,-14.24,-100.47,18.45,8.56,-93.62,18.96,21.35,-75.99,23.78,34.44
-50.96,34.16,-41.79,-97.06,16.01,-14.15,-100.19,19.0,8.59,-93.31,19.72,21.27,-75.81,24.18,34.39
-50.8,33.83,-42.11,-96.87,16.11,-14.08,-99.94,19.19,8.61,-93.04,20.01,21.27,-75.56,24.41,34.34
-50.68,33.44,-42.61,-96.82,16.25,-14.02,-99.81,19.43,8.65,-92.87,20.37,21.3,-75.4,24.71,34.34
-50.36,32.73,-43.37,-96.63,16.29,-13.99,-99.57,19.53,8.66,-92.59,20.57,21.29,-75.14,24.92,34.29
-50.09,31.99,-44.28,-96.61,16.36,-13.99,-99.5,19.65,8.68,-92.47,20.79,21.32,-74.99,25.15,34.31
-49.79,31.22,-45.22,-96.59,16.42,-13.99,-99.44,19.76,8.7,-92.36,21.01,21.34,-74.85,25.39,34.33
-49.46,30.62,-45.9,-96.4,16.42,-13.99,-99.2,19.82,8.69,-92.08,21.17,21.32,-74.57,25.57,34.28
-49.23,30.1,-46.64,-96.39,16.44,-14.02,-99.15,19.92,8.7,-91.98,21.35,21.34,-74.43,25.78,34.3
-48.88,29.55,-47.24,-96.2,16.41,-14.02,-98.9,19.95,8.7,-91.71,21.46,21.32,-74.16,25.91,34.26
-48.62,29.05,-47.91,-96.21,16.4,-14.05,-98.86,20.03,8.71,-91.63,21.59,21.35,-74.04,26.07,34.3
-47.95,28.15,-49.1,-96.11,16.32,-14.1,-98.73,20.02,8.71,-91.49,21.56,21.39,-73.86,26.1,34.36
-47.26,27.16,-50.39,-96.13,16.26,-14.16,-98.73,20.03,8.72,-91.48,21.54,21.47,-73.78,26.15,34.47
-46.56,26.18,-51.56,-96.16,16.18,-14.23,-98.73,20.02,8.73,-91.48,21.5,21.55,-73.7,26.17,34.59
-45.25,24.66,-53.39,-96.19,16.02,-14.34,-98.85,19.7,8.77,-91.57,21.15,21.71,-73.65,26.05,34.78
-43.96,23.2,-54.97,-96.25,15.85,-14.46,-99.02,19.34,8.82,-91.71,20.76,21.88,-73.63,25.91,34.99
-43.1,22.61,-55.8,-96.42,15.4,-14.6,-99.68,17.86,9.01,-92.3,19.13,22.35,-73.7,25.56,35.28
-42.29,22.11,-56.5,-96.65,14.73,-14.75,-100.59,15.33,9.28,-93.02,16.77,22.95,-73.81,25.08,35.63
-41.47,21.64,-57.14,-96.87,14.01,-14.9,-101.36,12.71,9.53,-93.58,14.44,23.49,-74.01,24.25,36.13
-40.94,21.46,-57.5,-97.16,13.03,-15.05,-101.91,10.45,9.73,-94.04,12.22,23.97,-74.4,22.76,36.87
-40.34,21.32,-57.86,-97.39,12.03,-15.18,-102.28,8.38,9.9,-94.34,10.13,24.38,-74.72,21.24,37.55
-39.98,21.49,-58.01,-97.61,11.02,-15.31,-102.53,6.74,10.0,-94.55,8.46,24.64,-75.01,19.85,38.08
-39.58,21.68,-58.14,-97.78,9.95,-15.44,-102.69,5.14,10.09,-94.65,6.88,24.85,-75.2,18.69,38.46
-39.35,21.72,-58.27,-97.91,9.18,-15.52,-102.78,4.36,10.14,-94.72,6.23,24.93,-75.34,18.15,38.62
-39.09,21.76,-58.38,-97.99,8.47,-15.59,-102.82,3.62,10.17,-94.75,5.75,24.95,-75.43,17.67,38.71
-38.83,21.78,-58.49,-98.06,7.78,-15.65,-102.85,2.78,10.21,-94.77,5.27,24.97,-75.52,17.18,38.8
-38.66,21.78,-58.61,-98.14,7.36,-15.63,-102.89,2.47,10.25,-94.82,5.02,24.98,-75.62,16.97,38.81
-38.47,21.77,-58.7,-98.17,6.98,-15.6,-102.89,2.13,10.28,-94.83,4.77,24.97,-75.69,16.74,38.81
-38.39,21.81,-58.8,-98.28,6.69,-15.55,-102.97,1.98,10.33,-94.91,4.69,24.99,-75.79,16.66,38.8
-38.28,21.83,-58.84,-98.3,6.39,-15.47,-102.96,1.82,10.37,-94.91,4.62,24.99,-75.84,16.57,38.76
-38.18,21.85,-58.88,-98.32,6.09,-15.38,-102.95,1.66,10.42,-94.92,4.55,24.98,-75.89,16.5,38.71
-38.24,21.96,-58.87,-98.39,5.93,-15.27,-102.99,1.71,10.47,-94.97,4.68,24.98,-75.95,16.56,38.67
-38.3,22.07,-58.82,-98.4,5.78,-15.13,-102.98,1.77,10.52,-94.97,4.83,24.97,-75.97,16.63,38.6
-38.95,22.7,-58.37,-98.42,5.67,-15.01,-102.99,1.97,10.52,-94.98,5.23,24.93,-75.97,16.87,38.5
-39.92,23.6,-57.62,-98.43,5.57,-14.89,-102.99,2.2,10.52,-94.98,5.88,24.85,-75.93,17.38,38.32
-42.58,26.99,-54.55,-98.33,5.9,-14.76,-102.88,3.07,10.47,-94.85,7.64,24.59,-75.63,19.14,37.69
-44.77,29.96,-51.38,-98.3,6.38,-14.64,-102.8,4.53,10.39,-94.69,10.02,24.21,-75.34,20.8,37.08
-46.37,32.16,-48.61,-98.23,7.13,-14.52,-102.64,6.09,10.28,-94.4,12.35,23.78,-75.04,22.18,36.53
-47.72,33.51,-45.84,-97.71,9.48,-14.29,-101.86,9.67,10.03,-93.58,15.45,23.07,-74.56,23.42,35.95
-48.81,34.5,-43.6,-97.15,12.35,-14.03,-101.07,12.96,9.77,-92.81,18.14,22.42,-74.14,24.88,35.3
-49.31,34.4,-42.57,-96.47,13.9,-13.85,-99.89,15.81,9.44,-91.76,20.4,21.77,-73.62,25.89,34.74
-49.92,34.26,-41.71,-95.98,15.19,-13.72,-98.93,18.1,9.16,-90.89,22.34,21.22,-73.24,26.86,34.27
-50.52,34.08,-40.82,-95.48,16.35,-13.58,-97.99,20.03,8.9,-90.01,24.07,20.71,-72.82,27.82,33.79
-50.42,33.75,-40.84,-94.99,16.76,-13.47,-97.4,20.47,8.8,-89.34,24.63,20.45,-72.43,28.06,33.57
-50.48,33.53,-40.94,-94.79,17.17,-13.41,-97.09,20.97,8.73,-88.91,25.26,20.25,-72.25,28.38,33.46
-50.34,33.17,-41.14,-94.51,17.24,-13.36,-96.81,20.99,8.69,-88.63,25.28,20.21,-71.99,28.42,33.38
-50.31,32.88,-41.45,-94.45,17.38,-13.35,-96.74,21.1,8.67,-88.54,25.39,20.2,-71.89,28.54,33.38
-50.13,32.51,-41.76,-94.23,17.41,-13.34,-96.54,21.04,8.65,-88.36,25.29,20.2,-71.68,28.52,33.36
-50.04,32.2,-42.19,-94.21,17.48,-13.38,-96.55,21.02,8.64,-88.36,25.24,20.24,-71.63,28.55,33.41
-49.92,31.87,-42.66,-94.19,17.55,-13.42,-96.55,21.01,8.62,-88.36,25.2,20.28,-71.57,28.58,33.47
-49.69,31.44,-43.18,-94.08,17.53,-13.45,-96.48,20.9,8.61,-88.29,25.05,20.32,-71.45,28.52,33.5
-49.5,30.99,-43.8,-94.09,17.52,-13.51,-96.53,20.81,8.61,-88.35,24.93,20.38,-71.42,28.5,33.59
-49.15,30.45,-44.59,-94.1,17.37,-13.57,-96.57,20.64,8.62,-88.39,24.72,20.47,-71.36,28.43,33.68
-48.76,29.83,-45.56,-94.18,17.22,-13.65,-96.68,20.46,8.63,-88.5,24.51,20.57,-71.34,28.37,33.79
-47.91,28.82,-47.34,-94.34,16.9,-13.77,-96.91,20.08,8.68,-88.8,24.0,20.79,-71.4,28.17,33.99
-46.99,27.78,-49.0,-94.58,16.37,-13.9,-97.29,19.43,8.76,-89.27,23.16,21.13,-71.46,27.93,34.21
-46.08,26.81,-50.43,-94.85,15.76,-14.04,-97.7,18.67,8.86,-89.78,22.15,21.5,-71.53,27.67,34.44
-44.87,25.63,-52.24,-95.26,15.04,-14.23,-98.49,17.35,9.05,-90.54,20.69,22.04,-71.69,27.39,34.77
-43.62,24.5,-53.72,-95.54,14.29,-14.42,-99.1,16.0,9.22,-91.14,19.12,22.54,-71.83,26.87,35.18
-42.93,24.0,-54.57,-95.93,13.54,-14.6,-99.82,14.36,9.4,-91.87,17.3,23.07,-72.24,25.92,35.87
-42.21,23.51,-55.25,-96.16,12.8,-14.76,-100.35,12.55,9.56,-92.35,15.51,23.52,-72.52,24.86,36.51
-41.46,23.01,-55.9,-96.35,12.08,-14.93,-100.78,10.78,9.7,-92.73,13.85,23.91,-72.76,23.84,37.11
-41.12,22.87,-56.31,-96.64,11.56,-15.08,-101.22,9.49,9.81,-93.1,12.73,24.22,-73.03,23.1,37.631
-40.7,22.7,-56.62,-96.74,11.05,-15.2,-101.44,8.28,9.9,-93.28,11.65,24.47,-73.14,22.38,38.041
-40.51,22.64,-56.89,-96.99,10.65,-15.32,-101.75,7.34,9.97,-93.55,10.85,24.67,-73.33,21.87,38.411
-40.24,22.54,-57.07,-97.06,10.21,-15.4,-101.87,6.39,10.03,-93.65,10.0,24.83,-73.38,21.41,38.661
-39.94,22.39,-57.28,-97.14,9.7,-15.48,-101.97,5.37,10.09,-93.74,9.05,25.0,-73.43,20.93,38.921
-39.78,22.33,-57.5,-97.34,9.24,-15.55,-102.15,4.93,10.13,-93.9,8.73,25.09,-73.54,20.71,39.131
-39.57,22.22,-57.65,-97.4,8.74,-15.59,-102.18,4.52,10.15,-93.93,8.37,25.15,-73.55,20.46,39.281
-39.49,22.14,-57.84,-97.57,8.52,-15.58,-102.35,4.29,10.18,-94.08,8.18,25.2,-73.65,20.33,39.441
-39.36,22.02,-57.95,-97.6,8.31,-15.54,-102.36,4.06,10.19,-94.1,7.98,25.22,-73.65,20.18,39.531
-39.41,21.97,-58.02,-97.7,8.21,-15.5,-102.45,4.01,10.19,-94.18,7.98,25.22,-73.71,20.15,39.591
-39.46,21.9,-58.03,-97.71,8.13,-15.44,-102.46,3.98,10.18,-94.19,7.99,25.2,-73.7,20.12,39.621
